Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi
2022-01-02 17:00:00,115.039,115.048,115.007,115.02,0,,,,
2022-01-02 17:15:00,115.02,115.096,115.02,115.052,0,,,,
2022-01-02 17:30:00,115.078,115.124,115.056,115.121,0,,,,
2022-01-02 17:45:00,115.122,115.122,115.07,115.09,0,,,,
2022-01-02 18:00:00,115.09,115.143,115.082,115.135,0,,,,
2022-01-02 18:15:00,115.134,115.152,115.126,115.139,0,,,,
2022-01-02 18:30:00,115.139,115.154,115.11,115.121,0,,,,
2022-01-02 18:45:00,115.121,115.153,115.121,115.142,0,,,,
2022-01-02 19:00:00,115.14,115.146,115.121,115.13,0,,,,
2022-01-02 19:15:00,115.13,115.239,115.128,115.239,0,,,,
2022-01-02 19:30:00,115.243,115.283,115.23,115.278,0,,,,
2022-01-02 19:45:00,115.278,115.291,115.237,115.279,0,,,,
2022-01-02 20:00:00,115.278,115.278,115.251,115.263,0,,,,
2022-01-02 20:15:00,115.263,115.269,115.234,115.249,0,,,,75.7445200844858
2022-01-02 20:30:00,115.249,115.266,115.236,115.244,0,,,,74.19725465188971
2022-01-02 20:45:00,115.244,115.244,115.181,115.212,0,,,,65.04012007947745
2022-01-02 21:00:00,115.208,115.246,115.206,115.243,0,,,,69.02796206607705
2022-01-02 21:15:00,115.246,115.251,115.238,115.243,0,,,,69.02796206607707
2022-01-02 21:30:00,115.247,115.263,115.244,115.256,0,,,,70.65590705105743
2022-01-02 21:45:00,115.261,115.276,115.256,115.275,0,115.34544175560738,115.18654999999998,115.02765824439258,72.89806008780786
2022-01-02 22:00:00,115.275,115.281,115.248,115.269,0,115.34196293225868,115.199,115.05603706774131,71.0517623007403
2022-01-02 22:15:00,115.27,115.282,115.263,115.275,0,115.33966644683206,115.21015,115.08063355316794,71.82037175234878
2022-01-02 22:30:00,115.275,115.302,115.268,115.279,0,115.344079321985,115.21804999999999,115.09202067801498,72.34749419511513
2022-01-02 22:45:00,115.281,115.297,115.274,115.275,0,115.34092411715831,115.22730000000001,115.11367588284172,70.9188547250248
2022-01-02 23:00:00,115.276,115.302,115.274,115.282,0,115.34230179979916,115.23464999999999,115.12699820020082,71.96228746991726
2022-01-02 23:15:00,115.284,115.284,115.27,115.276,0,115.34106605847379,115.24150000000002,115.14193394152625,69.65530112750858
2022-01-02 23:30:00,115.276,115.289,115.275,115.281,0,115.33355593375845,115.24950000000001,115.16544406624158,70.50391072657547
2022-01-02 23:45:00,115.281,115.282,115.267,115.269,0,115.32417942265232,115.25584999999998,115.18752057734764,65.75137008156443
2022-01-03 00:00:00,115.274,115.283,115.272,115.282,0,115.30095986536902,115.26345,115.22594013463099,68.24840688179391
2022-01-03 00:15:00,115.284,115.29,115.282,115.288,0,115.3031016128683,115.26590000000002,115.22869838713173,69.3588082154609
2022-01-03 00:30:00,115.287,115.312,115.286,115.3,0,115.30677939164946,115.26699999999998,115.2272206083505,71.50513450179189
2022-01-03 00:45:00,115.303,115.313,115.296,115.307,0,115.31159444408719,115.2684,115.22520555591281,72.70617054874987
